 /nailsalon/resources/3g/return.png , 90 , 75 
 /nailsalon/resources/3g/select.png , 300 , 44 
 /nailsalon/resources/3g/tips.png , 50 , 50 
 /nailsalon/resources/3g/undo.png , 60 , 64 
 /nailsalon/resources/ipad/backgroundMenu~ipad.png , 768 , 1024 
 /nailsalon/resources/ipad/backgrounds ipad/10~ipad.png , 768 , 1024 
 /nailsalon/resources/ipad/backgrounds ipad/1~ipad.png , 768 , 1024 
 /nailsalon/resources/ipad/backgrounds ipad/2~ipad.png , 768 , 1024 
 /nailsalon/resources/ipad/backgrounds ipad/3~ipad.png , 768 , 1024 
 /nailsalon/resources/ipad/backgrounds ipad/4~ipad.png , 768 , 1024 
 /nailsalon/resources/ipad/backgrounds ipad/5~ipad.png , 768 , 1024 
 /nailsalon/resources/ipad/backgrounds ipad/6~ipad.png , 768 , 1024 
 /nailsalon/resources/ipad/backgrounds ipad/7~ipad.png , 768 , 1024 
 /nailsalon/resources/ipad/backgrounds ipad/8~ipad.png , 768 , 1024 
 /nailsalon/resources/ipad/backgrounds ipad/9~ipad.png , 768 , 1024 
 /nailsalon/resources/ipad/galleryback~ipad.png , 768 , 1024 
 /nailsalon/resources/ipad/photo~ipad.png , 636 , 896 
 /nailsalon/resources/ipad/play~ipad.png , 264 , 264 
 /nailsalon/resources/iphone5/backgroundMenu_568.png , 640 , 1136 
 /nailsalon/resources/iphone5/backgrounds iphone 5/10_568.png , 640 , 1136 
 /nailsalon/resources/iphone5/backgrounds iphone 5/1_568.png , 640 , 1136 
 /nailsalon/resources/iphone5/backgrounds iphone 5/2_568.png , 640 , 1136 
 /nailsalon/resources/iphone5/backgrounds iphone 5/3_568.png , 640 , 1136 
 /nailsalon/resources/iphone5/backgrounds iphone 5/4_568.png , 640 , 1136 
 /nailsalon/resources/iphone5/backgrounds iphone 5/5_568.png , 640 , 1136 
 /nailsalon/resources/iphone5/backgrounds iphone 5/6_568.png , 640 , 1136 
 /nailsalon/resources/iphone5/backgrounds iphone 5/7_568.png , 640 , 1136 
 /nailsalon/resources/iphone5/backgrounds iphone 5/8_568.png , 640 , 1136 
 /nailsalon/resources/iphone5/backgrounds iphone 5/9_568.png , 640 , 1136 
 /nailsalon/resources/iphone5/galleryback_568.png , 640 , 1136 
 /nailsalon/resources/More screen/back_more~ipad.png , 95 , 79 
 /nailsalon/resources/More screen/backMore.png , 38 , 33 
 /nailsalon/resources/More screen/backMore@2x.png , 95 , 81 
 /nailsalon/resources/More screen/bars.png , 320 , 480 
 /nailsalon/resources/More screen/bars@2x.png , 640 , 960 
 /nailsalon/resources/More screen/bars_568.png , 640 , 1136 
 /nailsalon/resources/More screen/bars~ipad.png , 768 , 1024 
 /nailsalon/resources/More screen/blankStar.png , 265 , 58 
 /nailsalon/resources/More screen/blankStar@2x.png , 531 , 116 
 /nailsalon/resources/More screen/blankStarB.png , 58 , 58 
 /nailsalon/resources/More screen/blankStarB@2x.png , 116 , 116 
 /nailsalon/resources/More screen/blankStarB~ipad.png , 116 , 116 
 /nailsalon/resources/More screen/blankStarY.png , 58 , 58 
 /nailsalon/resources/More screen/blankStarY@2x.png , 116 , 116 
 /nailsalon/resources/More screen/blankStarY~ipad.png , 116 , 116 
 /nailsalon/resources/More screen/blankStar~ipad.png , 531 , 116 
 /nailsalon/resources/More screen/CollectThem.png , 206 , 52 
 /nailsalon/resources/More screen/CollectThem@2x.png , 412 , 103 
 /nailsalon/resources/More screen/CollectThem~ipad.png , 509 , 128 
 /nailsalon/resources/More screen/freeApp.png , 225 , 55 
 /nailsalon/resources/More screen/freeApp@2x.png , 550 , 135 
 /nailsalon/resources/More screen/freeApp~ipad.png , 582 , 143 
 /nailsalon/resources/More screen/moreBackr.png , 320 , 480 
 /nailsalon/resources/More screen/moreBackr@2x.png , 640 , 960 
 /nailsalon/resources/More screen/moreBackr_568.png , 640 , 1136 
 /nailsalon/resources/More screen/moreBackr~ipad.png , 768 , 1024 
 /nailsalon/resources/More screen/rate.png , 320 , 144 
 /nailsalon/resources/More screen/rate@2x.png , 640 , 287 
 /nailsalon/resources/More screen/rate~ipad.png , 788 , 353 
 /nailsalon/resources/More screen/ray.png , 319 , 319 
 /nailsalon/resources/More screen/ray@2x.png , 638 , 638 
 /nailsalon/resources/More screen/ray~ipad.png , 638 , 638 
 /nailsalon/resources/nails/3g/colors/nailC1.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC10.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC11.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC12.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC13.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC14.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC15.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC16.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC17.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC18.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC19.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC2.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC20.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC3.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC4.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC5.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC6.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC7.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC8.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/nailC9.png , 151 , 274 
 /nailsalon/resources/nails/3g/colors/small/smallnailC1.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC10.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC11.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC12.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC13.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC14.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC15.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC16.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC17.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC18.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC19.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC2.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC20.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC3.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC4.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC5.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC6.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC7.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC8.png , 25 , 45 
 /nailsalon/resources/nails/3g/colors/small/smallnailC9.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/nailG1.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG10.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG11.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG12.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG13.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG14.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG15.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG16.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG17.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG18.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG19.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG2.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG20.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG3.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG4.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG5.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG6.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG7.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG8.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/nailG9.png , 151 , 274 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG1.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG10.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG11.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG12.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG13.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG14.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG15.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG16.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG17.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG18.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG19.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG2.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG20.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG3.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG4.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG5.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG6.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG7.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG8.png , 25 , 45 
 /nailsalon/resources/nails/3g/gloss/small/smallnailG9.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/nailP1.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP10.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP11.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP12.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP13.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP14.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP15.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP16.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP17.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP18.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP19.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP2.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP20.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP3.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP4.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP5.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP6.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP7.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP8.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/nailP9.png , 151 , 274 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP1.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP10.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP11.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP12.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP13.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP14.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP15.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP16.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP17.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP18.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP19.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP2.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP20.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP3.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP4.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP5.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP6.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP7.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP8.png , 25 , 45 
 /nailsalon/resources/nails/3g/patterns/small/smallnailP9.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/nailT1.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT10.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT11.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT12.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT13.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT14.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT15.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT16.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT17.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT18.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT19.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT2.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT20.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT3.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT4.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT5.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT6.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT7.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT8.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/nailT9.png , 151 , 274 
 /nailsalon/resources/nails/3g/tips/small/smallnailT1.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT10.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT11.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT12.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT13.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT14.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT15.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT16.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT17.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT18.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT19.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT2.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT20.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT3.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT4.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT5.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT6.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT7.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT8.png , 25 , 45 
 /nailsalon/resources/nails/3g/tips/small/smallnailT9.png , 25 , 45 
 /nailsalon/resources/nails/retina/colors/nailC10@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC11@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC12@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC13@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC14@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC15@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC16@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC17@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC18@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC19@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC1@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC20@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC2@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC3@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC4@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC5@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC6@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC7@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC8@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/nailC9@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/colors/small/smallnailC10@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC11@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC12@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC13@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC14@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC15@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC16@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC17@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC18@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC19@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC1@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC20@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC2@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC3@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC4@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC5@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC6@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC7@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC8@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/colors/small/smallnailC9@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/nailG10@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG11@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG12@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG13@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG14@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG15@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG16@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG17@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG18@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG19@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG1@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG20@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG2@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG3@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG4@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG5@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG6@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG7@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG8@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/nailG9@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG10@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG11@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG12@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG13@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG14@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG15@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG16@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG17@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG18@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG19@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG1@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG20@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG2@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG3@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG4@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG5@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG6@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG7@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG8@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/gloss/small/smallnailG9@2x.png , 50 , 91 
 /nailsalon/resources/nails/retina/patterns/nailP10@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP11@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP12@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP13@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP14@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP15@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP16@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP17@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP18@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP19@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP1@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP20@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP2@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP3@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP4@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP5@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP6@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP7@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP8@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/nailP9@2x.png , 302 , 549 
 /nailsalon/resources/nails/retina/patterns/small/smallnailP10@2x.png , 50 , 91 
